event_id,timestamp,threat_vector,actor_id,actor_role,target_resource,action_executed,associated_ticket_id,execution_time_delta,data_volume_kb,temporal_hour,is_anomaly
30d80b70-76d4-4be8-43f4-045d269bd80b,2025-01-04T16:41:49,NONE,USR-5009,analyst,payment-gateway,POST /api/v2/auth/login,INC-937845,321.906,78.32,16,0
6a92c4e6-de85-4c1f-2a98-9f1116fb9ecd,2025-10-10T05:34:18,NONE,USR-3476,operations_engineer,customer-portal,POST /api/v2/transactions,INC-782939,345.121,181.98,5,0
7812b854-4500-4bc3-2745-d1ce5bbfa950,2025-11-04T17:46:14,NONE,USR-6877,data_engineer,data-warehouse,GET /api/v2/customers/{id},INC-812071,390.125,17.75,17,0
5cb9764b-cda0-4c9a-f967-82618e500294,2025-06-08T22:22:14,NONE,USR-4587,operations_engineer,reporting-dashboard,GET /api/v2/accounts,INC-334685,197.536,69.7,22,0
cb8930f3-8fd2-4248-bd35-e7f6cca22341,2025-02-04T10:28:52,NONE,USR-9166,qa_engineer,compliance-db,GET /api/v2/reports/daily,INC-283899,50.0,17.81,10,0
c8d9ec87-7698-4d4d-9150-5a7f5e3bfb82,2025-01-13T03:04:11,NONE,USR-9243,operations_engineer,fraud-detection-engine,GET /api/v2/fraud/alerts,INC-142268,160.929,39.99,3,0
89edc460-eb8a-4034-95b7-f65b0368a9a1,2025-12-08T18:13:33,NONE,USR-3859,business_analyst,notification-service,RUN test-suite:integration,INC-231743,430.97,59.07,18,0
eda5c971-a2bd-43a0-5b46-6be1cb17fb1c,2025-07-02T00:15:56,NONE,USR-4531,compliance_officer,auth-service,GET /api/v2/fraud/alerts,INC-333032,217.767,84.85,0,0
f9d3ece2-a8d7-4d93-e5e6-6189877eed81,2025-11-03T15:15:22,NONE,USR-7176,support_engineer,audit-log-service,DEPLOY application-service v2.1.3,INC-994584,398.79,44.62,15,0
4d7c9e6d-3a40-46d3-d60a-bbe65159860c,2025-12-03T13:15:44,NONE,USR-4102,business_analyst,kyc-verification-service,GET /api/v2/risk/score/{id},INC-809327,139.631,91.94,13,0
20ada09c-e7d3-4ce6-b256-abe226a35687,2025-07-13T20:12:11,NONE,USR-8205,qa_engineer,transaction-db,BUILD pipeline:app-service #412,INC-497675,320.747,113.94,20,0
0fd26c98-31d8-489f-12cd-0864f3d1cc80,2025-12-17T14:32:49,NONE,USR-6055,analyst,kyc-verification-service,INSERT INTO audit_log VALUES (?),INC-425999,453.065,163.86,14,0
785dcdf1-3729-4ce4-35c5-adee24c4b0d2,2025-08-19T09:27:10,NONE,USR-7327,compliance_officer,config-service,GET /api/v2/settlements/pending,INC-234737,235.553,72.9,9,0
bbb02b7e-d5da-46e1-01e8-644d3917b544,2025-06-06T22:38:05,NONE,USR-5955,qa_engineer,auth-service,DELETE /api/v2/sessions/{id},INC-389644,190.069,27.0,22,0
4d91374b-52a0-4864-911d-72c56887aed0,2025-08-02T20:29:41,NONE,USR-4257,data_engineer,kyc-verification-service,POST /api/v2/transactions,INC-896644,211.757,44.02,20,0
63a9f88b-c9ab-41c8-8a89-ee8fd6ad5386,2025-11-21T01:41:53,NONE,USR-5162,support_engineer,identity-provider,UPDATE customer SET status = ? WHERE id = ?,INC-657487,479.593,94.76,1,0
2e5b8efc-dc7a-4dae-bfc9-d4502dbad942,2025-01-20T15:47:10,NONE,USR-4314,product_manager,audit-log-service,POST /api/v2/kyc/verify,INC-171284,69.063,22.36,15,0
83f42ed1-1232-4c1f-ad27-6b592f32f45d,2025-02-19T05:32:55,NONE,USR-8282,support_engineer,notification-service,DEPLOY application-service v2.1.3,INC-960431,347.063,13.01,5,0
7d0dca76-5bc3-4a17-433a-f8b0e818b42e,2025-09-23T08:58:50,NONE,USR-7998,analyst,settlement-engine,DELETE /api/v2/sessions/{id},INC-567074,460.997,149.87,8,0
fa844438-ce95-4b50-7c62-7c8c8d2fe3e3,2025-11-02T18:53:59,NONE,USR-2137,analyst,batch-scheduler,SELECT * FROM accounts WHERE account_id = ?,INC-161464,250.121,77.26,18,0
4e494411-193a-46ff-5351-ec64f7bc4bd6,2025-08-22T12:39:46,NONE,USR-4812,compliance_officer,data-warehouse,UPDATE customer SET status = ? WHERE id = ?,INC-940938,482.067,85.7,12,0
fc227cfd-16b2-42c5-77f9-a2fe6887831b,2025-12-29T07:05:20,NONE,USR-9633,network_engineer,transaction-db,GET /api/v2/customers/{id},NULL,469.432,91.81,7,0
f3a8f257-521f-4aa8-6ebe-46bfc7125a67,2025-09-22T11:37:49,NONE,USR-7832,business_analyst,notification-service,GET /api/v2/audit/logs,INC-605227,350.308,113.74,11,0
258bfbe6-1880-4a2e-dd55-12d1563aaa4a,2025-12-27T16:57:46,NONE,USR-9229,operations_engineer,data-warehouse,UPDATE customer SET status = ? WHERE id = ?,INC-494286,305.172,48.03,16,0
2891ed6a-8e87-4316-a864-0d36fb116edd,2025-08-14T11:09:48,NONE,USR-6488,qa_engineer,payment-gateway,SELECT * FROM accounts WHERE account_id = ?,INC-556643,325.202,156.42,11,0
ed7a82d1-2679-44da-df7f-41f3d50d77ec,2025-02-09T10:12:58,THIRD_PARTY_FINTECH_API_ABUSE,EXT-6365,third_party_connector,account-aggregation-endpoint,POST /api/v3/data-export/initiate?records=ALL,NULL,16.065,53874.57,10,1
aae0aba8-46a8-4be0-48eb-738cabec6340,2025-02-02T22:11:24,NONE,USR-6480,data_engineer,kyc-verification-service,BUILD pipeline:app-service #412,INC-138895,187.998,57.37,22,0
b24e78f7-f203-4aeb-eb5f-f52230e04e1e,2025-06-27T06:28:14,NONE,USR-4953,operations_engineer,kyc-verification-service,GET /api/v2/audit/logs,INC-400029,298.791,109.0,6,0
e3b08cf2-970d-40a3-2be3-d9ef5691910d,2025-02-23T07:25:55,NONE,USR-7874,support_engineer,reporting-dashboard,INSERT INTO audit_log VALUES (?),INC-476167,354.866,81.03,7,0
9096b0c7-7b1c-4c0b-79ea-3b76e535671c,2025-12-21T18:41:08,NONE,USR-4615,developer,batch-scheduler,UPDATE customer SET status = ? WHERE id = ?,INC-960261,320.451,234.17,18,0
50ac96d9-7a40-4958-4a49-41b2aede2af5,2025-06-14T09:11:01,NONE,USR-1590,compliance_officer,identity-provider,POST /api/v2/auth/login,INC-156411,154.863,1.0,9,0
5947d126-1437-422a-3144-18e6ae0277e9,2025-11-05T18:57:19,NONE,USR-8596,product_manager,risk-scoring-api,GET /api/v2/accounts,INC-773115,433.908,147.97,18,0
57ce1231-5a47-4d4a-df35-468bb892f97d,2025-07-29T09:57:57,NONE,USR-4156,qa_engineer,identity-provider,BUILD pipeline:app-service #412,INC-879475,510.787,83.25,9,0
15ced1b0-be6c-4038-4b8a-018582afcf8f,2025-01-10T13:05:12,NONE,USR-2983,support_engineer,reporting-dashboard,RUN test-suite:integration,INC-783844,296.072,97.51,13,0
735f8432-b4f4-4609-83d2-23773bcad35c,2025-02-10T08:23:51,NONE,USR-7466,product_manager,account-ledger-api,DEPLOY application-service v2.1.3,INC-558589,402.236,64.07,8,0
5de4ad86-ba53-45e2-f633-f9c3806c8462,2025-09-29T20:48:28,NONE,USR-3300,product_manager,auth-service,POST /api/v2/transactions,INC-317727,202.642,110.16,20,0
545d40f3-fb49-4e24-cab2-1c755cd08897,2025-12-13T20:36:09,NONE,USR-4495,network_engineer,auth-service,GET /api/v2/reports/daily,INC-613410,137.886,75.7,20,0
6087992c-e6ac-4497-1bfd-c884fdf16ac6,2025-07-20T10:19:26,NONE,USR-8331,support_engineer,settlement-engine,SELECT * FROM accounts WHERE account_id = ?,INC-874955,147.199,140.7,10,0
f03151a0-af83-47ae-a41d-89c5af49834d,2025-11-20T09:44:23,NONE,USR-6956,data_engineer,risk-scoring-api,GET /api/v2/reports/daily,INC-805810,342.44,137.42,9,0
6acfe569-92d1-4c7b-ccc0-6710ba91e61c,2025-08-15T05:48:03,NONE,USR-9439,data_engineer,auth-service,GET /api/v2/accounts,INC-248846,360.34,71.35,5,0
6ab18160-5976-4790-32e2-e1ad16540cf8,2025-09-18T10:15:14,NONE,USR-7668,operations_engineer,account-ledger-api,GET /api/v2/customers/{id},INC-917919,362.855,52.24,10,0
20d6eb2c-3acb-479c-af6f-4cc91d770d6a,2025-12-05T00:45:13,NONE,USR-3172,business_analyst,kyc-verification-service,RUN test-suite:integration,INC-495132,370.859,41.64,0,0
24f6bb42-8444-4a73-a104-5eff4165dae8,2025-04-23T15:31:21,NONE,USR-8888,developer,customer-portal,BUILD pipeline:app-service #412,INC-346304,272.641,61.53,15,0
74abf0a4-1311-44c2-96d0-6969f9e934f7,2025-04-03T20:25:55,NONE,USR-2123,operations_engineer,risk-scoring-api,PUT /api/v2/customers/{id}/profile,INC-439667,424.761,38.78,20,0
2a400e1d-2224-44d5-78a5-969052170377,2025-12-24T07:18:58,NONE,USR-8762,business_analyst,reporting-dashboard,RUN test-suite:integration,NULL,250.233,116.23,7,0
45f41110-0cc1-42a9-709c-91215d2e64c4,2025-02-23T21:16:27,NONE,USR-9542,qa_engineer,identity-provider,GET /api/v2/customers/{id},INC-948547,270.344,33.6,21,0
ef98ab30-97af-4ae2-ef2b-b269a7df875a,2025-01-16T01:57:24,NONE,USR-2844,compliance_officer,identity-provider,RUN test-suite:integration,INC-779091,159.778,77.9,1,0
53deb863-a911-4b0d-8f91-49eb74c699f6,2025-02-14T23:36:01,NONE,USR-7158,operations_engineer,identity-provider,GET /api/v2/customers/{id},INC-303496,467.358,1.0,23,0
595b266a-4eef-4cb8-0478-49f9edd9c5a2,2025-12-27T04:27:56,NONE,USR-4054,developer,batch-scheduler,PUT /api/v2/customers/{id}/profile,INC-144970,401.7,152.4,4,0
2e441a1d-2f7a-4372-f16f-653111309aa8,2025-02-07T15:55:15,NONE,USR-4164,qa_engineer,batch-scheduler,PATCH /api/v2/settings,INC-551813,325.253,77.68,15,0
ffc47ad0-3c7a-43fc-11b3-b008a28e170b,2025-05-07T23:32:28,NONE,USR-3368,data_engineer,customer-portal,UPDATE customer SET status = ? WHERE id = ?,INC-498541,516.235,90.35,23,0
0536d7e4-4922-4ece-d66c-dc4f428db680,2025-07-27T11:46:08,NONE,USR-4206,developer,customer-portal,DEPLOY application-service v2.1.3,INC-983995,358.651,88.34,11,0
85018fb0-7f80-4b91-751c-51bd4ec08811,2025-05-09T00:08:11,NONE,USR-9973,network_engineer,kyc-verification-service,INSERT INTO audit_log VALUES (?),INC-421719,325.705,66.75,0,0
da21c2e5-2370-4c00-2ae7-b16bce18f1c4,2025-12-02T11:22:41,NONE,USR-8910,product_manager,audit-log-service,GET /api/v2/customers/{id},INC-869177,255.733,156.47,11,0
ee77145f-8885-46c8-3c83-6fd8a3ae68ed,2025-09-21T18:49:27,NONE,USR-5627,developer,risk-scoring-api,GET /api/v2/reports/daily,INC-744803,274.056,116.95,18,0
2e404bb2-b540-482c-b331-91cefebf6a31,2025-05-22T18:50:23,NONE,USR-6416,compliance_officer,config-service,BUILD pipeline:app-service #412,INC-512822,275.046,56.03,18,0
a15bcabd-b0ac-4258-c927-53750843555d,2025-03-04T00:02:44,NONE,USR-5901,data_engineer,batch-scheduler,GET /api/v2/reports/daily,INC-658948,112.277,172.58,0,0
7217d3fd-ffe0-4ebb-b48f-92a7e9016422,2025-05-02T00:20:04,NONE,USR-5374,operations_engineer,config-service,RUN test-suite:integration,INC-699115,147.966,28.18,0,0
9f0fd4cb-d997-4367-b46b-79e7f9dc182f,2025-07-14T13:22:46,NONE,USR-5783,network_engineer,payment-gateway,SELECT * FROM accounts WHERE account_id = ?,INC-230797,207.359,1.0,13,0
42486935-f0e7-4dae-d701-347598b6af4d,2025-12-11T02:41:40,NONE,USR-2767,network_engineer,transaction-db,GET /api/v2/accounts,INC-581395,201.621,137.11,2,0
77cc745d-8ba1-4cb1-320b-b262a122c12c,2025-11-18T18:14:49,NONE,USR-6684,support_engineer,auth-service,POST /api/v2/kyc/verify,INC-385816,362.579,78.12,18,0
9baed712-6398-4aaf-96a5-3192aee5a012,2025-01-29T21:36:40,NONE,USR-6644,operations_engineer,batch-scheduler,GET /api/v2/fraud/alerts,INC-806740,296.634,87.33,21,0
f1d95739-4963-4d4f-c20a-47db6809524e,2025-08-22T16:01:10,NONE,USR-9849,network_engineer,compliance-db,GET /api/v2/customers/{id},INC-892691,333.081,121.2,16,0
c3ff8ac6-35e1-48e8-512a-d5d6f189faef,2025-09-29T09:56:06,NONE,USR-8759,product_manager,batch-scheduler,INSERT INTO audit_log VALUES (?),INC-553306,395.938,109.72,9,0
f0aefb57-f6e2-4246-1f99-f4084640d671,2025-05-11T22:08:48,NONE,USR-1970,data_engineer,auth-service,POST /api/v2/auth/login,INC-687132,445.746,44.58,22,0
f15bdda2-9ab0-4b21-b30a-87f66f9d25bf,2025-07-26T04:14:55,NONE,USR-6914,product_manager,account-ledger-api,PUT /api/v2/customers/{id}/profile,INC-357236,445.204,149.11,4,0
e860c53b-aa82-4fa6-3e53-7afb891d4540,2025-12-16T23:12:10,NONE,USR-4097,data_engineer,batch-scheduler,DELETE /api/v2/sessions/{id},INC-501754,282.153,59.0,23,0
ecec4f6e-a682-4b15-97a9-650a3a96b351,2025-04-14T02:11:04,NONE,USR-7941,product_manager,config-service,PUT /api/v2/customers/{id}/profile,NULL,180.519,87.58,2,0
3b3166e4-d25c-4c46-a0d1-4d4c2a5c3a09,2025-12-23T06:02:25,NONE,USR-7723,data_engineer,risk-scoring-api,DEPLOY application-service v2.1.3,INC-890340,264.903,103.18,6,0
05388c6e-e8ec-4fd9-6c84-d2b8fe4ab65d,2025-09-28T07:55:31,NONE,USR-5719,qa_engineer,batch-scheduler,GET /api/v2/reports/daily,INC-601233,208.947,74.07,7,0
38c6a386-73af-4077-b090-cb5f2bba0f44,2025-04-30T06:02:56,NONE,USR-2696,compliance_officer,fraud-detection-engine,GET /api/v2/accounts,INC-650481,185.514,38.4,6,0
9e0d5741-e0ce-40db-9128-20b7d8a7fd08,2025-01-26T00:53:12,NONE,USR-3277,network_engineer,payment-gateway,POST /api/v2/transactions,INC-221456,296.874,141.16,0,0
d8a78ee7-48dc-4b15-3d20-a294924436cc,2025-09-28T06:27:42,NONE,USR-4663,data_engineer,risk-scoring-api,BUILD pipeline:app-service #412,NULL,394.782,28.62,6,0
3a710bfd-70d6-472a-51f8-0b3d8e2f1eec,2025-07-24T03:04:22,NONE,USR-2520,data_engineer,config-service,PUT /api/v2/customers/{id}/profile,INC-589398,220.693,122.49,3,0
a27fbf4f-62e3-4afa-52dd-77dd76ec0eec,2025-07-17T09:22:00,NONE,USR-6231,operations_engineer,settlement-engine,MERGE PR #338 feature/rate-limiter,INC-913567,444.898,48.98,9,0
dbe7a847-07cc-44e5-a54d-e9fab0369113,2025-10-06T06:48:37,NONE,USR-7888,compliance_officer,compliance-db,UPDATE customer SET status = ? WHERE id = ?,INC-420820,234.379,108.46,6,0
aac3c1ad-f15c-40ad-14c6-847cf6f55cdd,2025-07-16T16:03:36,NONE,USR-5800,developer,customer-portal,BUILD pipeline:app-service #412,INC-464022,260.662,82.25,16,0
e8d46609-d0c3-4264-22ff-b07691f491c8,2025-07-31T03:11:08,NONE,USR-7172,developer,transaction-db,GET /api/v2/risk/score/{id},INC-612337,449.907,93.42,3,0
169632b6-ba75-4a7a-74f3-f518661beaa0,2025-07-18T05:59:57,NONE,USR-3594,developer,config-service,GET /api/v2/settlements/pending,INC-466263,305.611,105.11,5,0
76c771f6-20ba-42f6-ca1c-8562343a1905,2025-12-28T03:24:45,NONE,USR-7809,business_analyst,settlement-engine,GET /api/v2/settlements/pending,INC-864669,215.288,107.73,3,0
cffccddc-c043-4817-87bf-336c7d1b991f,2025-11-25T11:58:14,NONE,USR-4162,product_manager,compliance-db,GET /api/v2/accounts,NULL,194.349,105.26,11,0
66a3689c-733f-4589-a948-d0cb5c19e4f7,2025-01-31T03:15:09,NONE,USR-8513,qa_engineer,notification-service,DEPLOY application-service v2.1.3,NULL,395.681,113.5,3,0
e548e8c2-1c8d-4a4a-b19d-08575e1233e9,2025-05-05T03:38:38,NONE,USR-9612,product_manager,reporting-dashboard,INSERT INTO audit_log VALUES (?),INC-767153,272.246,141.95,3,0
9167fc5f-b326-4539-36d7-c523afcb8e69,2025-03-03T14:20:08,NONE,USR-1093,analyst,compliance-db,INSERT INTO audit_log VALUES (?),INC-407588,333.783,143.26,14,0
8be80395-3cca-4d4f-b317-9f0d9c562921,2025-01-31T21:15:46,NONE,USR-5403,product_manager,risk-scoring-api,GET /api/v2/risk/score/{id},NULL,281.112,49.53,21,0
af7b2f83-3f54-4fd2-c89f-6d056b93e1bf,2025-02-11T05:27:20,NONE,USR-9882,data_engineer,payment-gateway,GET /api/v2/reports/daily,INC-210839,333.627,67.35,5,0
0b1a2aa9-1ebc-4c14-1d6b-baaf72785e15,2025-04-05T11:28:29,NONE,USR-4808,product_manager,identity-provider,UPDATE customer SET status = ? WHERE id = ?,INC-672433,268.13,134.51,11,0
0d836eff-7887-4348-e4d7-3ae7f8067966,2025-08-10T16:13:09,NONE,USR-3437,operations_engineer,config-service,RUN test-suite:integration,INC-885172,298.336,70.69,16,0
062dccf3-ca63-41f4-e1bf-27ac0141a7a4,2025-10-03T02:13:01,NONE,USR-3045,product_manager,identity-provider,GET /api/v2/reports/daily,NULL,274.993,72.26,2,0
7d7a4d68-bb70-473a-3aef-615e4b68fd68,2025-05-27T09:55:41,NONE,USR-9993,data_engineer,batch-scheduler,BUILD pipeline:app-service #412,INC-443297,320.751,113.96,9,0
b5e0b2bb-babd-4c3b-6790-eb1c03ba8e6e,2025-07-24T03:39:45,NONE,USR-5567,operations_engineer,data-warehouse,DEPLOY application-service v2.1.3,INC-358427,236.98,91.0,3,0
3378a05b-f026-4a20-cd0d-46203ed9875b,2025-06-15T14:59:09,NONE,USR-9486,developer,batch-scheduler,POST /api/v2/auth/login,INC-815806,305.592,86.52,14,0
2ed3ba88-dbfe-4151-14ea-ce102e539fac,2025-10-11T18:07:20,NONE,USR-9572,analyst,transaction-db,GET /api/v2/risk/score/{id},INC-465820,303.427,65.29,18,0
e352eb1c-7b2b-4a36-ae9b-d73696d42f69,2025-07-02T05:28:35,NONE,USR-5413,business_analyst,reporting-dashboard,INSERT INTO audit_log VALUES (?),NULL,260.603,133.15,5,0
b0e6aac5-84a2-4941-bcca-097b4f632d1f,2025-10-07T21:09:09,NONE,USR-8639,support_engineer,reporting-dashboard,GET /api/v2/settlements/pending,INC-542997,273.162,111.92,21,0
431c958e-cbef-448d-eb13-c135c0b8ccf6,2025-02-14T12:04:32,NONE,USR-6045,network_engineer,customer-portal,GET /api/v2/customers/{id},INC-681187,211.45,86.25,12,0
7f835c73-f1d6-4fd0-e232-a0a31304452b,2025-02-26T10:10:40,NONE,USR-2479,product_manager,notification-service,GET /api/v2/accounts,INC-550214,197.742,81.56,10,0
ead8bdbf-0930-4ff4-2721-d436774f5eca,2025-02-21T21:49:03,NONE,USR-4989,business_analyst,payment-gateway,DEPLOY application-service v2.1.3,INC-256226,224.734,1.0,21,0
86cb1888-54f0-4cc1-ba86-a81fef5c3069,2025-07-05T21:49:43,NONE,USR-2849,support_engineer,payment-gateway,BUILD pipeline:app-service #412,INC-199395,285.477,38.75,21,0
23abf1c5-f26e-4cbd-09ea-8b33d0aa83c0,2025-11-24T10:08:03,NONE,USR-5306,network_engineer,customer-portal,DELETE /api/v2/sessions/{id},INC-815016,546.283,106.09,10,0
aab80bf0-d526-419c-13d2-972d5369b581,2025-08-06T14:07:56,NONE,USR-9229,developer,payment-gateway,GET /api/v2/audit/logs,INC-193774,373.463,92.88,14,0
fba8d2eb-7dd2-4840-0b65-35f12af99f4c,2025-01-09T17:35:41,NONE,USR-6393,operations_engineer,identity-provider,GET /api/v2/accounts,NULL,215.095,76.25,17,0
0a80800e-33ad-4c8e-1222-3649cc45c465,2025-03-12T02:43:57,NONE,USR-1759,compliance_officer,customer-portal,GET /api/v2/reports/daily,NULL,150.662,65.14,2,0
c3fd7e1a-1111-437c-04fa-c03c68f47c95,2025-07-15T04:41:58,NONE,USR-6620,support_engineer,transaction-db,GET /api/v2/risk/score/{id},INC-291605,285.929,95.59,4,0
17694b0b-026e-40c2-cd4a-018a5d954a55,2025-10-25T08:12:46,NONE,USR-8699,compliance_officer,account-ledger-api,GET /api/v2/settlements/pending,INC-771386,356.009,153.59,8,0
2b4f2e25-0140-4177-0e98-d7e6b6c4cf16,2025-07-17T18:55:12,NONE,USR-9028,operations_engineer,account-ledger-api,POST /api/v2/transactions,INC-879580,344.805,49.54,18,0
a6807fda-8491-4924-9bc8-063687d7a5a1,2025-12-04T08:01:51,NONE,USR-3467,analyst,transaction-db,GET /api/v2/reports/daily,INC-171400,524.571,93.57,8,0
e5d0d68f-4a44-4d2c-dda8-503f565bc652,2025-06-11T03:38:21,NONE,USR-2595,support_engineer,settlement-engine,UPDATE customer SET status = ? WHERE id = ?,INC-434686,249.317,117.17,3,0
ef51a914-3b50-4988-38b9-e4f865e47c81,2025-05-24T22:18:36,NONE,USR-1254,operations_engineer,reporting-dashboard,MERGE PR #338 feature/rate-limiter,INC-575353,231.312,152.75,22,0
c8054f05-f852-4ede-aa7c-1f407994152b,2025-05-28T16:45:50,NONE,USR-2381,developer,auth-service,UPDATE customer SET status = ? WHERE id = ?,INC-208754,361.494,88.79,16,0
3ef18bc9-60dc-4031-2a0f-f1b5b3797252,2025-03-05T06:30:42,NONE,USR-1915,product_manager,config-service,RUN test-suite:integration,INC-547107,342.349,98.84,6,0
23c8dedb-f0fb-4e5b-5f33-647ab6154e65,2025-10-18T04:27:42,NONE,USR-3722,developer,compliance-db,GET /api/v2/fraud/alerts,INC-901707,228.21,162.13,4,0
45528a92-4395-4b66-ab92-65078bef6c1b,2025-12-15T11:57:09,NONE,USR-1583,business_analyst,kyc-verification-service,DELETE /api/v2/sessions/{id},INC-938313,321.033,66.92,11,0
294cb2f3-8bdc-4239-d184-518288e340e5,2025-06-10T11:22:44,NONE,USR-4680,analyst,customer-portal,POST /api/v2/auth/login,INC-262547,207.547,104.46,11,0
55e8bb39-7e70-46f8-f59a-d6a36cd60f4a,2025-12-25T08:56:28,NONE,USR-5334,data_engineer,data-warehouse,GET /api/v2/fraud/alerts,INC-259795,301.979,82.7,8,0
c89c09f0-b609-4679-1ff7-82dd1366c23f,2025-03-23T01:54:35,NONE,USR-4646,business_analyst,notification-service,PUT /api/v2/customers/{id}/profile,INC-652698,92.918,49.84,1,0
3de45177-3950-4bfa-bbcb-780ae75f74d5,2025-08-22T20:44:34,NONE,USR-8089,data_engineer,auth-service,GET /api/v2/customers/{id},INC-854505,352.243,44.41,20,0
b5fb4d72-ee64-4b42-bd93-246572203cf8,2025-05-27T05:23:02,NONE,USR-4379,compliance_officer,identity-provider,PUT /api/v2/customers/{id}/profile,INC-395112,153.321,60.22,5,0
9f77f8e5-a344-41af-49a8-072ac239aa78,2025-06-04T02:32:55,NONE,USR-2917,support_engineer,notification-service,POST /api/v2/auth/login,INC-144875,241.87,136.68,2,0
5eb12657-a5b9-4c1c-b9ee-6fa9f101ca20,2025-10-31T21:26:52,NONE,USR-4087,compliance_officer,transaction-db,POST /api/v2/kyc/verify,NULL,274.691,66.28,21,0
2dbfedaf-c6df-4e11-01b1-18cf73c10083,2025-12-06T00:44:05,NONE,USR-6161,business_analyst,audit-log-service,POST /api/v2/transactions,INC-843748,546.08,81.87,0,0
fe2d95ac-fc01-400c-8a86-b1894483c86a,2025-05-30T20:42:51,NONE,USR-2083,operations_engineer,compliance-db,GET /api/v2/fraud/alerts,NULL,90.175,42.8,20,0
e57b79a1-8922-4225-792a-d7a70f406870,2025-06-12T21:56:00,NONE,USR-7292,business_analyst,notification-service,POST /api/v2/kyc/verify,NULL,378.992,63.16,21,0
87247405-285f-4f70-d8b9-1357ef160c14,2025-07-18T06:39:02,NONE,USR-4680,qa_engineer,customer-portal,GET /api/v2/accounts,INC-275009,293.095,16.9,6,0
fef475ba-cbe9-45f1-21b0-c6a6e7761d14,2025-06-13T02:02:36,NONE,USR-9727,analyst,account-ledger-api,PATCH /api/v2/settings,INC-229512,211.928,125.5,2,0
a5cf8d33-335e-4c03-fb88-55554b42b1d9,2025-09-30T04:24:23,NONE,USR-3970,compliance_officer,compliance-db,GET /api/v2/audit/logs,INC-277569,190.911,161.52,4,0
20977cbd-fbc1-4a71-57c0-496c3391904f,2025-06-17T21:08:03,NONE,USR-1557,operations_engineer,auth-service,PATCH /api/v2/settings,NULL,247.656,70.31,21,0
187236d6-54ce-4435-2210-e977943c7eb8,2025-07-21T16:34:17,NONE,USR-6136,operations_engineer,payment-gateway,RUN test-suite:integration,INC-977959,354.145,58.27,16,0
33ec7d6c-1dcc-4096-0c4f-a3679891e2dc,2025-07-24T07:29:29,NONE,USR-1838,developer,reporting-dashboard,POST /api/v2/transactions,INC-286404,275.343,90.3,7,0
b6a7861b-c099-4864-107b-5fec01b50150,2025-04-10T05:48:43,NONE,USR-9521,network_engineer,data-warehouse,POST /api/v2/transactions,INC-798875,368.744,78.47,5,0
b1eccd97-530f-42b1-5c96-80181e706d9b,2025-01-02T09:45:30,NONE,USR-1641,compliance_officer,transaction-db,GET /api/v2/risk/score/{id},INC-380526,218.384,113.05,9,0
e6311e5b-2435-4994-49c4-65ad9c9bec58,2025-03-24T05:10:41,NONE,USR-1550,business_analyst,batch-scheduler,POST /api/v2/kyc/verify,INC-751314,148.62,95.07,5,0
f37622e4-7ea0-4f6b-1caa-609d45aceb6a,2025-08-26T07:20:45,NONE,USR-3635,network_engineer,reporting-dashboard,GET /api/v2/audit/logs,INC-344684,347.874,117.6,7,0
b959ce9a-a183-487d-291a-0ae00d219a54,2025-09-19T16:23:43,NONE,USR-9277,operations_engineer,data-warehouse,DELETE /api/v2/sessions/{id},NULL,238.853,122.39,16,0
2244d254-632b-42e1-5520-199c2e751a5b,2025-08-21T22:31:51,NONE,USR-2122,data_engineer,auth-service,RUN test-suite:integration,INC-858305,299.839,36.44,22,0
35cf0791-c072-4860-8ea7-20d5ecbcf12c,2025-08-15T13:36:40,NONE,USR-2120,compliance_officer,auth-service,UPDATE customer SET status = ? WHERE id = ?,INC-618974,166.365,65.27,13,0
fafaeb3a-ffc3-4a65-2ce0-fdf258ca8a69,2025-05-10T09:36:09,NONE,USR-2238,operations_engineer,data-warehouse,GET /api/v2/customers/{id},INC-744079,380.027,179.88,9,0
d6895d8b-2e56-4277-6d44-62681adb8436,2025-09-13T12:11:27,NONE,USR-6089,product_manager,payment-gateway,UPDATE customer SET status = ? WHERE id = ?,INC-803122,50.0,73.42,12,0
c741acad-2b91-4148-2805-3627f36b89fa,2025-07-01T13:28:32,NONE,USR-3494,developer,auth-service,GET /api/v2/customers/{id},INC-928142,295.217,175.37,13,0
62676cd9-ccb8-469d-afb5-dc3dedab2057,2025-09-28T15:12:57,NONE,USR-3779,network_engineer,auth-service,RUN test-suite:integration,INC-276387,366.088,77.44,15,0
26d9971b-9ad1-468d-574b-e8635db9de1c,2025-01-18T00:41:13,NONE,USR-7357,network_engineer,identity-provider,PATCH /api/v2/settings,INC-686863,385.869,20.49,0,0
79779101-8ecd-4c72-955c-c27bc769d04f,2025-12-01T03:50:27,NONE,USR-5673,operations_engineer,risk-scoring-api,RUN test-suite:integration,INC-116677,279.988,119.34,3,0
e69da3eb-4b66-4ed7-9a6b-7a3a1e725f4a,2025-05-25T09:16:33,NONE,USR-7524,operations_engineer,audit-log-service,GET /api/v2/audit/logs,INC-370726,282.763,19.12,9,0
320637ee-8feb-4c76-e548-d983102d4d2d,2025-03-25T03:53:07,NONE,USR-4633,network_engineer,fraud-detection-engine,UPDATE customer SET status = ? WHERE id = ?,INC-989714,515.929,76.22,3,0
